id,vl_fatu,vl_sldo,dt_refe,ds_cnae,dt_abrt
96,406985.9287381558,169298.21758669495,2023-11-01,20.50-8,2023-06-17
96,509535.67459486675,169298.21758669495,2023-12-01,20.50-8,2023-06-17
97,362111.81355888967,169850.29902803208,2023-01-01,45.45-5,2016-10-26
97,391775.0411163021,169850.29902803208,2023-02-01,45.45-5,2016-10-26
97,411892.75934114546,169850.29902803208,2023-03-01,45.45-5,2016-10-26
97,405865.9876289363,169850.29902803208,2023-04-01,45.45-5,2016-10-26
97,362644.17455435335,169850.29902803208,2023-05-01,45.45-5,2016-10-26
97,287072.6235837244,169850.29902803208,2023-06-01,45.45-5,2016-10-26
97,200134.05950846468,169850.29902803208,2023-07-01,45.45-5,2016-10-26
97,125000.87481101972,169850.29902803208,2023-08-01,45.45-5,2016-10-26
97,72730.0647464414,169850.29902803208,2023-09-01,45.45-5,2016-10-26
97,41372.374868856525,169850.29902803208,2023-10-01,45.45-5,2016-10-26
97,23924.81210774139,169850.29902803208,2023-11-01,45.45-5,2016-10-26
97,14307.801168017699,169850.29902803208,2023-12-01,45.45-5,2016-10-26
98,295049.2013565675,125413.6782733122,2023-01-01,44.43-3,2016-07-08
98,352702.17477295385,125413.6782733122,2023-02-01,44.43-3,2016-07-08
98,421027.2384244335,125413.6782733122,2023-03-01,44.43-3,2016-07-08
98,473873.5804390603,125413.6782733122,2023-04-01,44.43-3,2016-07-08
98,476344.95408595254,125413.6782733122,2023-05-01,44.43-3,2016-07-08
98,409749.1781373722,125413.6782733122,2023-06-01,44.43-3,2016-07-08
98,296205.18811719585,125413.6782733122,2023-07-01,44.43-3,2016-07-08
98,184253.26298475676,125413.6782733122,2023-08-01,44.43-3,2016-07-08
98,106017.45074070654,125413.6782733122,2023-09-01,44.43-3,2016-07-08
98,62092.40657194823,125413.6782733122,2023-10-01,44.43-3,2016-07-08
98,39791.497179293845,125413.6782733122,2023-11-01,44.43-3,2016-07-08
98,28569.49926081922,125413.6782733122,2023-12-01,44.43-3,2016-07-08
99,97978.24156151942,125023.50676259006,2023-01-01,18.28-7,2020-07-06
99,109113.93357985128,125023.50676259006,2023-02-01,18.28-7,2020-07-06
99,125434.62353600685,125023.50676259006,2023-03-01,18.28-7,2020-07-06
99,145002.39128832475,125023.50676259006,2023-04-01,18.28-7,2020-07-06
99,164634.13566940496,125023.50676259006,2023-05-01,18.28-7,2020-07-06
99,180733.1396221427,125023.50676259006,2023-06-01,18.28-7,2020-07-06
99,191281.59138810055,125023.50676259006,2023-07-01,18.28-7,2020-07-06
99,197684.76363365358,125023.50676259006,2023-08-01,18.28-7,2020-07-06
99,204845.7905515496,125023.50676259006,2023-09-01,18.28-7,2020-07-06
99,219752.70388290743,125023.50676259006,2023-10-01,18.28-7,2020-07-06
99,250601.65496568114,125023.50676259006,2023-11-01,18.28-7,2020-07-06
99,307697.04531720653,125023.50676259006,2023-12-01,18.28-7,2020-07-06
100,329156.03305467503,82283.47218438551,2023-01-01,61.63-1,2019-04-13
100,382749.9519393069,82283.47218438551,2023-02-01,61.63-1,2019-04-13
100,466555.5958403351,82283.47218438551,2023-03-01,61.63-1,2019-04-13
100,575654.235576267,82283.47218438551,2023-04-01,61.63-1,2019-04-13
100,696333.108148596,82283.47218438551,2023-05-01,61.63-1,2019-04-13
100,807568.7151857987,82283.47218438551,2023-06-01,61.63-1,2019-04-13
100,892973.2983539383,82283.47218438551,2023-07-01,61.63-1,2019-04-13
100,957266.5234346187,82283.47218438551,2023-08-01,61.63-1,2019-04-13
100,1032870.6550633699,82283.47218438551,2023-09-01,61.63-1,2019-04-13
100,1174857.825681438,82283.47218438551,2023-10-01,61.63-1,2019-04-13
100,1462629.2482446115,82283.47218438551,2023-11-01,61.63-1,2019-04-13
100,2026430.0869482937,82283.47218438551,2023-12-01,61.63-1,2019-04-13
101,465314.4901916481,80136.58071992041,2023-01-01,71.99-1,2024-08-06
101,586869.6118050793,80136.58071992041,2023-02-01,71.99-1,2024-08-06
101,776535.5846121672,80136.58071992041,2023-03-01,71.99-1,2024-08-06
101,1016614.8088639007,80136.58071992041,2023-04-01,71.99-1,2024-08-06
101,1245825.412777857,80136.58071992041,2023-05-01,71.99-1,2024-08-06
101,1367594.1882264186,80136.58071992041,2023-06-01,71.99-1,2024-08-06
101,1319420.6599013049,80136.58071992041,2023-07-01,71.99-1,2024-08-06
101,1145723.8246176573,80136.58071992041,2023-08-01,71.99-1,2024-08-06
101,964666.2933983298,80136.58071992041,2023-09-01,71.99-1,2024-08-06
101,869508.420946629,80136.58071992041,2023-10-01,71.99-1,2024-08-06
101,903857.310041296,80136.58071992041,2023-11-01,71.99-1,2024-08-06
101,1109685.7498120423,80136.58071992041,2023-12-01,71.99-1,2024-08-06
102,204717.28588805144,103528.5142365529,2023-01-01,63.61-9,2022-07-22
102,242990.10846179843,103528.5142365529,2023-02-01,63.61-9,2022-07-22
102,300282.07577893167,103528.5142365529,2023-03-01,63.61-9,2022-07-22
102,369953.45740942814,103528.5142365529,2023-04-01,63.61-9,2022-07-22
102,436558.72370433866,103528.5142365529,2023-05-01,63.61-9,2022-07-22
102,479183.3001203173,103528.5142365529,2023-06-01,63.61-9,2022-07-22
102,484800.17696508043,103528.5142365529,2023-07-01,63.61-9,2022-07-22
102,461178.4777446085,103528.5142365529,2023-08-01,63.61-9,2022-07-22
102,433290.71433892765,103528.5142365529,2023-09-01,63.61-9,2022-07-22
102,427828.03998331894,103528.5142365529,2023-10-01,63.61-9,2022-07-22
102,466334.49640643905,103528.5142365529,2023-11-01,63.61-9,2022-07-22
102,572410.1811197023,103528.5142365529,2023-12-01,63.61-9,2022-07-22
103,138574.55119988415,170713.77190424548,2023-01-01,29.94-2,2018-07-02
103,159016.491340796,170713.77190424548,2023-02-01,29.94-2,2018-07-02
103,178995.03233423457,170713.77190424548,2023-03-01,29.94-2,2018-07-02
103,187832.4301420429,170713.77190424548,2023-04-01,29.94-2,2018-07-02
103,175212.60249142247,170713.77190424548,2023-05-01,29.94-2,2018-07-02
103,140117.57864060905,170713.77190424548,2023-06-01,29.94-2,2018-07-02
103,94781.63227179504,170713.77190424548,2023-07-01,29.94-2,2018-07-02
103,55452.916461918816,170713.77190424548,2023-08-01,29.94-2,2018-07-02
103,29825.15106264547,170713.77190424548,2023-09-01,29.94-2,2018-07-02
103,15957.092916905523,170713.77190424548,2023-10-01,29.94-2,2018-07-02
103,9026.661577467456,170713.77190424548,2023-11-01,29.94-2,2018-07-02
103,5520.357246435179,170713.77190424548,2023-12-01,29.94-2,2018-07-02
104,531278.4164416702,40209.87182845542,2023-01-01,90.37-3,2020-03-12
104,655808.235868637,40209.87182845542,2023-02-01,90.37-3,2020-03-12
104,833457.0615182857,40209.87182845542,2023-03-01,90.37-3,2020-03-12
104,1029236.0679667974,40209.87182845542,2023-04-01,90.37-3,2020-03-12
104,1169325.071862097,40209.87182845542,2023-05-01,90.37-3,2020-03-12
104,1170517.5878072856,40209.87182845542,2023-06-01,90.37-3,2020-03-12
104,1013521.730604894,40209.87182845542,2023-07-01,90.37-3,2020-03-12
104,777319.2469555276,40209.87182845542,2023-08-01,90.37-3,2020-03-12
104,568083.307250342,40209.87182845542,2023-09-01,90.37-3,2020-03-12
104,435868.47338246816,40209.87182845542,2023-10-01,90.37-3,2020-03-12
104,377715.4278818258,40209.87182845542,2023-11-01,90.37-3,2020-03-12
104,378563.4008723068,40209.87182845542,2023-12-01,90.37-3,2020-03-12
105,54611.24322394977,71729.34958489388,2023-01-01,42.97-7,2021-09-19
105,62785.82246358864,71729.34958489388,2023-02-01,42.97-7,2021-09-19
105,76185.0103269549,71729.34958489388,2023-03-01,42.97-7,2021-09-19
105,94752.3609049269,71729.34958489388,2023-04-01,42.97-7,2021-09-19
105,117630.74011759998,71729.34958489388,2023-05-01,42.97-7,2021-09-19
105,143177.01097244179,71729.34958489388,2023-06-01,42.97-7,2021-09-19
105,170230.36817387096,71729.34958489388,2023-07-01,42.97-7,2021-09-19
105,200526.72662868813,71729.34958489388,2023-08-01,42.97-7,2021-09-19
105,241207.91415565633,71729.34958489388,2023-09-01,42.97-7,2021-09-19
105,307374.44956811325,71729.34958489388,2023-10-01,42.97-7,2021-09-19
105,427674.6222920251,71729.34958489388,2023-11-01,42.97-7,2021-09-19
105,659005.2844032238,71729.34958489388,2023-12-01,42.97-7,2021-09-19
106,157522.41703964552,50069.387035673,2023-01-01,30.75-1,2015-10-12
106,191226.94751230974,50069.387035673,2023-02-01,30.75-1,2015-10-12
106,236395.59555720226,50069.387035673,2023-03-01,30.75-1,2015-10-12
106,281305.06634822447,50069.387035673,2023-04-01,30.75-1,2015-10-12
106,305587.3827346191,50069.387035673,2023-05-01,30.75-1,2015-10-12
106,290712.72244800854,50069.387035673,2023-06-01,30.75-1,2015-10-12
106,238065.376660139,50069.387035673,2023-07-01,30.75-1,2015-10-12
106,171797.6475379214,50069.387035673,2023-08-01,30.75-1,2015-10-12
106,117195.99542051932,50069.387035673,2023-09-01,30.75-1,2015-10-12
106,82902.03563787472,50069.387035673,2023-10-01,30.75-1,2015-10-12
106,65231.93926563792,50069.387035673,2023-11-01,30.75-1,2015-10-12
106,58449.829986126606,50069.387035673,2023-12-01,30.75-1,2015-10-12
107,70032.14095107335,87184.5427945638,2023-01-01,88.55-9,2019-09-05
107,80456.82049056869,87184.5427945638,2023-02-01,88.55-9,2019-09-05
107,92248.71067008622,87184.5427945638,2023-03-01,88.55-9,2019-09-05
107,100788.86621022181,87184.5427945638,2023-04-01,88.55-9,2019-09-05
107,100527.97875359905,87184.5427945638,2023-05-01,88.55-9,2019-09-05
107,88665.3496717061,87184.5427945638,2023-06-01,88.55-9,2019-09-05
107,68422.44606547679,87184.5427945638,2023-07-01,88.55-9,2019-09-05
107,47172.16519878131,87184.5427945638,2023-08-01,88.55-9,2019-09-05
107,30652.152205672934,87184.5427945638,2023-09-01,88.55-9,2019-09-05
107,20097.173439379214,87184.5427945638,2023-10-01,88.55-9,2019-09-05
107,14026.626401374266,87184.5427945638,2023-11-01,88.55-9,2019-09-05
107,10640.954519126284,87184.5427945638,2023-12-01,88.55-9,2019-09-05
108,121804.11095553567,90769.97275549485,2023-01-01,20.97-8,2020-08-02
108,134997.02442135164,90769.97275549485,2023-02-01,20.97-8,2020-08-02
108,147093.9912584815,90769.97275549485,2023-03-01,20.97-8,2020-08-02
108,151395.24670380406,90769.97275549485,2023-04-01,20.97-8,2020-08-02
108,141878.17962066154,90769.97275549485,2023-05-01,20.97-8,2020-08-02
108,117910.7094594969,90769.97275549485,2023-06-01,20.97-8,2020-08-02
108,86248.47309747034,90769.97275549485,2023-07-01,20.97-8,2020-08-02
108,56573.51224791339,90769.97275549485,2023-08-01,20.97-8,2020-08-02
108,34783.39215501475,90769.97275549485,2023-09-01,20.97-8,2020-08-02
108,21187.93918113481,90769.97275549485,2023-10-01,20.97-8,2020-08-02
108,13365.86272460474,90769.97275549485,2023-11-01,20.97-8,2020-08-02
108,8896.103257372399,90769.97275549485,2023-12-01,20.97-8,2020-08-02
109,113992.27695238344,130164.00896346086,2023-01-01,57.97-4,2019-05-26
109,138854.6601353546,130164.00896346086,2023-02-01,57.97-4,2019-05-26
109,177839.7562293942,130164.00896346086,2023-03-01,57.97-4,2019-05-26
109,228240.2914814666,130164.00896346086,2023-04-01,57.97-4,2019-05-26
109,280679.13664535654,130164.00896346086,2023-05-01,57.97-4,2019-05-26
109,319820.42882478033,130164.00896346086,2023-06-01,57.97-4,2019-05-26
109,333736.87639016786,130164.00896346086,2023-07-01,57.97-4,2019-05-26
109,325853.47205480206,130164.00896346086,2023-08-01,57.97-4,2019-05-26
109,314974.0476608083,130164.00896346086,2023-09-01,57.97-4,2019-05-26
109,324019.6549755802,130164.00896346086,2023-10-01,57.97-4,2019-05-26
109,375341.1724264709,130164.00896346086,2023-11-01,57.97-4,2019-05-26
109,500215.9764838855,130164.00896346086,2023-12-01,57.97-4,2019-05-26
110,495891.18933457066,185888.01022712397,2023-01-01,56.24-1,2019-07-04
110,579281.452868062,185888.01022712397,2023-02-01,56.24-1,2019-07-04
110,703998.2574858784,185888.01022712397,2023-03-01,56.24-1,2019-07-04
110,856243.305912281,185888.01022712397,2023-04-01,56.24-1,2019-07-04
110,1005816.228407064,185888.01022712397,2023-05-01,56.24-1,2019-07-04
110,1112562.8957925288,185888.01022712397,2023-06-01,56.24-1,2019-07-04
110,1150714.6985021392,185888.01022712397,2023-07-01,56.24-1,2019-07-04
110,1133305.5817258845,185888.01022712397,2023-08-01,56.24-1,2019-07-04
110,1109065.46906432,185888.01022712397,2023-09-01,56.24-1,2019-07-04
110,1137257.8003645574,185888.01022712397,2023-10-01,56.24-1,2019-07-04
110,1275107.3808654125,185888.01022712397,2023-11-01,56.24-1,2019-07-04
110,1591914.7744752087,185888.01022712397,2023-12-01,56.24-1,2019-07-04
111,426257.15530046,48680.10917454275,2023-01-01,48.57-2,2024-04-27
111,501797.06941489945,48680.10917454275,2023-02-01,48.57-2,2024-04-27
111,599134.0472111508,48680.10917454275,2023-03-01,48.57-2,2024-04-27
111,691088.3439159894,48680.10917454275,2023-04-01,48.57-2,2024-04-27
111,736001.5362589355,48680.10917454275,2023-05-01,48.57-2,2024-04-27
111,699457.8441231847,48680.10917454275,2023-06-01,48.57-2,2024-04-27
111,586090.9144644743,48680.10917454275,2023-07-01,48.57-2,2024-04-27
111,442464.1132824876,48680.10917454275,2023-08-01,48.57-2,2024-04-27
111,318707.81185491954,48680.10917454275,2023-09-01,48.57-2,2024-04-27
111,235753.90853090613,48680.10917454275,2023-10-01,48.57-2,2024-04-27
111,189656.88136949824,48680.10917454275,2023-11-01,48.57-2,2024-04-27
111,169555.0846496672,48680.10917454275,2023-12-01,48.57-2,2024-04-27
112,357432.6888192134,119619.79697196714,2023-01-01,56.36-4,2023-08-14
112,416025.9124639253,119619.79697196714,2023-02-01,56.36-4,2023-08-14
112,501293.4110330113,119619.79697196714,2023-03-01,56.36-4,2023-08-14
112,601318.0777437672,119619.79697196714,2023-04-01,56.36-4,2023-08-14
112,692698.679728443,119619.79697196714,2023-05-01,56.36-4,2023-08-14
112,746895.3165097474,119619.79697196714,2023-06-01,56.36-4,2023-08-14
112,748395.6085886398,119619.79697196714,2023-07-01,56.36-4,2023-08-14
112,709780.756434501,119619.79697196714,2023-08-01,56.36-4,2023-08-14
112,665227.2248165654,119619.79697196714,2023-09-01,56.36-4,2023-08-14
112,650203.278908652,119619.79697196714,2023-10-01,56.36-4,2023-08-14
112,691979.0570889998,119619.79697196714,2023-11-01,56.36-4,2023-08-14
112,816707.9411923008,119619.79697196714,2023-12-01,56.36-4,2023-08-14
113,521883.1858101022,99279.58777629554,2023-01-01,81.80-3,2022-05-18
113,626527.0856736086,99279.58777629554,2023-02-01,81.80-3,2022-05-18
113,786296.4120308717,99279.58777629554,2023-03-01,81.80-3,2022-05-18
113,985698.7943695339,99279.58777629554,2023-04-01,81.80-3,2022-05-18
113,1183279.5106068228,99279.58777629554,2023-05-01,81.80-3,2022-05-18
113,1318456.506718843,99279.58777629554,2023-06-01,81.80-3,2022-05-18
113,1349685.8168936793,99279.58777629554,2023-07-01,81.80-3,2022-05-18
113,1295841.5667131997,99279.58777629554,2023-08-01,81.80-3,2022-05-18
113,1229687.4862027103,99279.58777629554,2023-09-01,81.80-3,2022-05-18
113,1232836.152447843,99279.58777629554,2023-10-01,81.80-3,2022-05-18
113,1376115.8860953005,99279.58777629554,2023-11-01,81.80-3,2022-05-18
113,1745852.8167847823,99279.58777629554,2023-12-01,81.80-3,2022-05-18
114,241094.7102360484,40141.56515592946,2023-01-01,92.68-5,2019-01-11
114,265878.09950845374,40141.56515592946,2023-02-01,92.68-5,2019-01-11
114,289435.2659261573,40141.56515592946,2023-03-01,92.68-5,2019-01-11
114,299664.4172243051,40141.56515592946,2023-04-01,92.68-5,2019-01-11
114,285194.44783057034,40141.56515592946,2023-05-01,92.68-5,2019-01-11
114,243564.04809288296,40141.56515592946,2023-06-01,92.68-5,2019-01-11
114,185472.57580536485,40141.56515592946,2023-07-01,92.68-5,2019-01-11
114,128165.48591426288,40141.56515592946,2023-08-01,92.68-5,2019-01-11
114,83685.72643551674,40141.56515592946,2023-09-01,92.68-5,2019-01-11
114,54291.4726782563,40141.56515592946,2023-10-01,92.68-5,2019-01-11
114,36439.78750795474,40141.56515592946,2023-11-01,92.68-5,2019-01-11
114,25752.209302237716,40141.56515592946,2023-12-01,92.68-5,2019-01-11
115,59493.430878747495,55685.64392859939,2023-01-01,97.97-4,2017-09-25
115,76022.77271349059,55685.64392859939,2023-02-01,97.97-4,2017-09-25
115,103258.97052253237,55685.64392859939,2023-03-01,97.97-4,2017-09-25
115,140596.10964705626,55685.64392859939,2023-04-01,97.97-4,2017-09-25
115,181556.59857158826,55685.64392859939,2023-05-01,97.97-4,2017-09-25
115,212784.06112315983,55685.64392859939,2023-06-01,97.97-4,2017-09-25
115,222066.11137996224,55685.64392859939,2023-07-01,97.97-4,2017-09-25
115,211342.13499801222,55685.64392859939,2023-08-01,97.97-4,2017-09-25
115,197595.8329368428,55685.64392859939,2023-09-01,97.97-4,2017-09-25
115,200379.09305858647,55685.64392859939,2023-10-01,97.97-4,2017-09-25
115,237430.90364228855,55685.64392859939,2023-11-01,97.97-4,2017-09-25
115,336648.5652881863,55685.64392859939,2023-12-01,97.97-4,2017-09-25
116,456208.58774061874,83681.8866567468,2023-01-01,42.75-4,2022-01-15
116,495019.21546268,83681.8866567468,2023-02-01,42.75-4,2022-01-15
116,531064.7280846424,83681.8866567468,2023-03-01,42.75-4,2022-01-15
116,545748.7836762376,83681.8866567468,2023-04-01,42.75-4,2022-01-15
116,522009.7513025104,83681.8866567468,2023-05-01,42.75-4,2022-01-15
116,455664.7253067943,83681.8866567468,2023-06-01,42.75-4,2022-01-15
116,361389.25577627256,83681.8866567468,2023-07-01,42.75-4,2022-01-15
116,264413.81634807674,83681.8866567468,2023-08-01,42.75-4,2022-01-15
116,184488.4997341871,83681.8866567468,2023-09-01,42.75-4,2022-01-15
116,127839.45910500565,83681.8866567468,2023-10-01,42.75-4,2022-01-15
116,90942.77176992013,83681.8866567468,2023-11-01,42.75-4,2022-01-15
116,67436.517190577,83681.8866567468,2023-12-01,42.75-4,2022-01-15
117,59133.78585243453,67814.60231089842,2023-01-01,82.27-5,2016-03-08
117,70034.85932647255,67814.60231089842,2023-02-01,82.27-5,2016-03-08
117,83260.23964185461,67814.60231089842,2023-03-01,82.27-5,2016-03-08
117,94196.58117482674,67814.60231089842,2023-04-01,82.27-5,2016-03-08
117,96464.58175080018,67814.60231089842,2023-05-01,82.27-5,2016-03-08
117,86033.0173042866,67814.60231089842,2023-06-01,82.27-5,2016-03-08
117,65824.2498571492,67814.60231089842,2023-07-01,82.27-5,2016-03-08
117,44203.50487136585,67814.60231089842,2023-08-01,82.27-5,2016-03-08
117,27806.799870956824,67814.60231089842,2023-09-01,82.27-5,2016-03-08
117,17837.7760004177,67814.60231089842,2023-10-01,82.27-5,2016-03-08
117,12453.725387915852,67814.60231089842,2023-11-01,82.27-5,2016-03-08
117,9681.736899974312,67814.60231089842,2023-12-01,82.27-5,2016-03-08
118,498860.116474333,180445.99848362702,2023-01-01,26.90-1,2015-09-17
118,580089.019576464,180445.99848362702,2023-02-01,26.90-1,2015-09-17
118,663200.0312618937,180445.99848362702,2023-03-01,26.90-1,2015-09-17
118,706253.6586101439,180445.99848362702,2023-04-01,26.90-1,2015-09-17
118,665890.1559675484,180445.99848362702,2023-05-01,26.90-1,2015-09-17
118,534445.4369793488,180445.99848362702,2023-06-01,26.90-1,2015-09-17
118,359511.0362735112,180445.99848362702,2023-07-01,26.90-1,2015-09-17
118,207406.29923852382,180445.99848362702,2023-08-01,26.90-1,2015-09-17
118,109652.08652306524,180445.99848362702,2023-09-01,26.90-1,2015-09-17
118,57933.121201421025,180445.99848362702,2023-10-01,26.90-1,2015-09-17
118,32684.09044575566,180445.99848362702,2023-11-01,26.90-1,2015-09-17
118,20148.286469873663,180445.99848362702,2023-12-01,26.90-1,2015-09-17
119,84133.38766016052,190225.6550688675,2023-01-01,30.31-6,2021-06-17
119,94398.31286220421,190225.6550688675,2023-02-01,30.31-6,2021-06-17
119,110514.93661559834,190225.6550688675,2023-03-01,30.31-6,2021-06-17
119,131655.10497111833,190225.6550688675,2023-04-01,30.31-6,2021-06-17
119,156032.65083399162,190225.6550688675,2023-05-01,30.31-6,2021-06-17
119,181245.67764788403,190225.6550688675,2023-06-01,30.31-6,2021-06-17
119,205801.61022734022,190225.6550688675,2023-07-01,30.31-6,2021-06-17
119,231254.89478370995,190225.6550688675,2023-08-01,30.31-6,2021-06-17
119,263717.22188789153,190225.6550688675,2023-09-01,30.31-6,2021-06-17
